Time,Amplitude
0.0,8.151682692307693
0.0027616680475006906,8.151682692307693
0.005523336095001381,8.151682692307693
0.008285004142502071,8.151682692307693
0.011046672190002762,8.151682692307693
0.013808340237503453,8.151682692307693
0.016570008285004142,8.151682692307693
0.019331676332504835,8.151682692307693
0.022093344380005524,8.151682692307693
0.024855012427506214,8.151682692307693
0.027616680475006906,8.151682692307693
0.030378348522507596,8.151682692307693
0.033140016570008285,8.151682692307693
0.03590168461750898,8.151682692307693
0.03866335266500967,8.151682692307693
0.041425020712510356,8.151682692307693
0.04418668876001105,8.151682692307693
0.04694835680751174,8.151682692307693
0.04971002485501243,8.151682692307693
0.05247169290251312,8.151682692307693
0.05523336095001381,8.151682692307693
0.0579950289975145,8.151682692307693
0.06075669704501519,8.151682692307693
0.06351836509251588,8.151682692307693
0.06628003314001657,8.151682692307693
0.06904170118751726,8.151682692307693
0.07180336923501796,8.151682692307693
0.07456503728251865,8.151682692307693
0.07732670533001934,8.151682692307693
0.08008837337752002,8.151682692307693
0.08285004142502071,8.151682692307693
0.0856117094725214,8.151682692307693
0.0883733775200221,8.151682692307693
0.09113504556752279,8.151682692307693
0.09389671361502348,8.151682692307693
0.09665838166252418,8.151682692307693
0.09942004971002485,8.151682692307693
0.10218171775752555,8.151682692307693
0.10494338580502624,8.151682692307693
0.10770505385252693,8.151682692307693
0.11046672190002763,8.151682692307693
0.11322838994752832,8.151682692307693
0.115990057995029,8.151682692307693
0.11875172604252969,8.151682692307693
0.12151339409003038,8.151682692307693
0.12427506213753108,8.151682692307693
0.12703673018503175,8.151682692307693
0.12979839823253245,8.151682692307693
0.13256006628003314,8.151682692307693
0.13532173432753383,8.151682692307693
0.13808340237503453,8.151682692307693
0.14084507042253522,8.151682692307693
0.1436067384700359,8.151682692307693
0.1463684065175366,8.151682692307693
0.1491300745650373,8.151682692307693
0.151891742612538,8.151682692307693
0.15465341066003868,8.151682692307693
0.15741507870753937,8.151682692307693
0.16017674675504004,8.151682692307693
0.16293841480254073,8.151682692307693
0.16570008285004142,8.151682692307693
0.16846175089754212,8.151682692307693
0.1712234189450428,8.151682692307693
0.1739850869925435,8.151682692307693
0.1767467550400442,8.151682692307693
0.1795084230875449,8.151682692307693
0.18227009113504558,8.151682692307693
0.18503175918254627,8.151682692307693
0.18779342723004697,8.151682692307693
0.19055509527754766,8.151682692307693
0.19331676332504835,8.151682692307693
0.19607843137254902,8.151682692307693
0.1988400994200497,8.151682692307693
0.2016017674675504,8.151682692307693
0.2043634355150511,8.151682692307693
0.2071251035625518,8.151682692307693
0.20988677161005248,8.151682692307693
0.21264843965755317,8.151682692307693
0.21541010770505387,8.151682692307693
0.21817177575255456,8.151682692307693
0.22093344380005525,8.151682692307693
0.22369511184755594,8.151682692307693
0.22645677989505664,8.151682692307693
0.22921844794255733,8.151682692307693
0.231980115990058,8.151682692307693
0.2347417840375587,8.151682692307693
0.23750345208505938,8.151682692307693
0.24026512013256007,8.151682692307693
0.24302678818006077,8.151682692307693
0.24578845622756146,8.151682692307693
0.24855012427506215,8.151682692307693
0.25131179232256284,8.151682692307693
0.2540734603700635,8.151682692307693
0.25683512841756423,8.151682692307693
0.2595967964650649,8.151682692307693
0.2623584645125656,8.151682692307693
0.2651201325600663,8.151682692307693
0.267881800607567,8.151682692307693
0.27064346865506766,8.151682692307693
0.2734051367025684,8.151682692307693
0.27616680475006905,8.151682692307693
0.27892847279756977,8.151682692307693
0.28169014084507044,8.151682692307693
0.2844518088925711,8.151682692307693
0.2872134769400718,8.151682692307693
0.2899751449875725,8.151682692307693
0.2927368130350732,8.151682692307693
0.29549848108257387,8.151682692307693
0.2982601491300746,8.151682692307693
0.30102181717757526,8.151682692307693
0.303783485225076,8.151682692307693
0.30654515327257664,8.151682692307693
0.30930682132007736,8.151682692307693
0.31206848936757803,8.151682692307693
0.31483015741507875,-8.151682692307693
0.3175918254625794,-8.151682692307693
0.3203534935100801,-8.151682692307693
0.3231151615575808,-8.151682692307693
0.32587682960508146,-8.151682692307693
0.3286384976525822,-8.151682692307693
0.33140016570008285,-8.151682692307693
0.33416183374758357,-8.151682692307693
0.33692350179508423,-8.151682692307693
0.33968516984258496,-8.151682692307693
0.3424468378900856,-8.151682692307693
0.34520850593758634,-8.151682692307693
0.347970173985087,-8.151682692307693
0.3507318420325877,-8.151682692307693
0.3534935100800884,-8.151682692307693
0.35625517812758906,-8.151682692307693
0.3590168461750898,-8.151682692307693
0.36177851422259044,-8.151682692307693
0.36454018227009116,-8.151682692307693
0.3673018503175918,-8.151682692307693
0.37006351836509255,-8.151682692307693
0.3728251864125932,-8.151682692307693
0.37558685446009393,-8.151682692307693
0.3783485225075946,-8.151682692307693
0.3811101905550953,-8.151682692307693
0.383871858602596,-8.151682692307693
0.3866335266500967,-8.151682692307693
0.38939519469759737,-8.151682692307693
0.39215686274509803,-8.151682692307693
0.39491853079259875,-8.151682692307693
0.3976801988400994,-8.151682692307693
0.40044186688760014,-8.151682692307693
0.4032035349351008,-8.151682692307693
0.4059652029826015,-8.151682692307693
0.4087268710301022,-8.151682692307693
0.4114885390776029,-8.151682692307693
0.4142502071251036,-8.151682692307693
0.4170118751726043,-8.151682692307693
0.41977354322010496,-8.151682692307693
0.4225352112676057,-8.151682692307693
0.42529687931510635,-8.151682692307693
0.428058547362607,-8.151682692307693
0.43082021541010773,-8.151682692307693
0.4335818834576084,-8.151682692307693
0.4363435515051091,-8.151682692307693
0.4391052195526098,-8.151682692307693
0.4418668876001105,-8.151682692307693
0.44462855564761117,-8.151682692307693
0.4473902236951119,-8.151682692307693
0.45015189174261255,-8.151682692307693
0.4529135597901133,-8.151682692307693
0.45567522783761394,-8.151682692307693
0.45843689588511466,-8.151682692307693
0.4611985639326153,-8.151682692307693
0.463960231980116,-8.151682692307693
0.4667219000276167,-8.151682692307693
0.4694835680751174,-8.151682692307693
0.4722452361226181,-8.151682692307693
0.47500690417011876,-8.151682692307693
0.4777685722176195,-8.151682692307693
0.48053024026512015,-8.151682692307693
0.48329190831262087,-8.151682692307693
0.48605357636012153,-8.151682692307693
0.48881524440762225,-8.151682692307693
0.4915769124551229,-8.151682692307693
0.49433858050262364,-8.151682692307693
0.4971002485501243,-8.151682692307693
0.49986191659762497,-8.151682692307693
0.5026235846451257,-8.151682692307693
0.5053852526926264,-8.151682692307693
0.508146920740127,-8.151682692307693
0.5109085887876278,-8.151682692307693
0.5136702568351285,-8.151682692307693
0.5164319248826291,-8.151682692307693
0.5191935929301298,-8.151682692307693
0.5219552609776306,-8.151682692307693
0.5247169290251312,-8.151682692307693
0.5274785970726319,-8.151682692307693
0.5302402651201326,-8.151682692307693
0.5330019331676332,-8.151682692307693
0.535763601215134,-8.151682692307693
0.5385252692626347,-8.151682692307693
0.5412869373101353,-8.151682692307693
0.544048605357636,-8.151682692307693
0.5468102734051368,-8.151682692307693
0.5495719414526374,-8.151682692307693
0.5523336095001381,-8.151682692307693
0.5550952775476388,-8.151682692307693
0.5578569455951395,-8.151682692307693
0.5606186136426402,-8.151682692307693
0.5633802816901409,-8.151682692307693
0.5661419497376415,-8.151682692307693
0.5689036177851422,-8.151682692307693
0.571665285832643,-8.151682692307693
0.5744269538801436,-8.151682692307693
0.5771886219276443,-8.151682692307693
0.579950289975145,-8.151682692307693
